Date,Open,High,Low,Close
10-Feb-25,24663.36,24678.13,24414.01,24473.98
11-Feb-25,24489.78,24493.09,24050.81,24138.07
12-Feb-25,24107.53,24196.81,23832.16,24093.6
13-Feb-25,24107.52,24295.12,24048.08,24087.16
14-Feb-25,24168.93,24198.92,23814.32,23967.27
17-Feb-25,23877.5,24017.43,23750.53,24002.72
18-Feb-25,24025.49,24025.49,23841.24,23984.91
19-Feb-25,23918.85,24114.31,23850.25,23993.26
20-Feb-25,23910.87,23985.79,23870.31,23973.71
21-Feb-25,23940.7,23987.27,23772.82,23840.03
24-Feb-25,23701.1,23701.1,23552.89,23579.6
25-Feb-25,23578.26,23666.73,23545.2,23582.18
27-Feb-25,23618.84,23648.25,23530.74,23560.42
28-Feb-25,23433.8,23456.26,23080.85,23099.28
03-Mar-25,23169.37,23249.71,22963.26,23091.57
04-Mar-25,22980.1,23092.99,22927.97,23070.93
05-Mar-25,23080.58,23395.49,23050.41,23342.28
06-Mar-25,23533.81,23558.41,23249.48,23540.73
07-Mar-25,23550.38,23637.97,23457.51,23545.3
10-Mar-25,23595.6,23671.58,23406.62,23436.27
11-Mar-25,23308.61,23493.22,23283.43,23463.88
12-Mar-25,23522.41,23552.63,23291.53,23433.13
13-Mar-25,23560,23562.43,23341.76,23359.55
17-Mar-25,23357.66,23552.96,23347.2,23482.82
18-Mar-25,23623.86,23869.23,23581.78,23845.68
19-Mar-25,23913.84,23957.12,23815.87,23918.23
20-Mar-25,24072.26,24238.74,23988.01,24206.05
21-Mar-25,24172.89,24431.31,24146.07,24380.39
24-Mar-25,24558.59,24747.33,24465.31,24704.05
25-Mar-25,24808.98,24914.02,24614.7,24694.99
26-Mar-25,24705.5,24748.45,24460.74,24484.78
27-Mar-25,24421.53,24632.33,24421.27,24597.89
28-Mar-25,24618.05,24674.1,24473.61,24534.77
01-Apr-25,24385.49,24589.85,24138.67,24168.86
